No,分局,派出所,警編,位置
18759,岡山分局,橋頭分駐所,KC106C0502,KC106C0502_捷運橋頭糖廠站1號出口(南向北)
18760,岡山分局,橋頭分駐所,KC106C0506,KC106C0506_成功南路、經武路(北向南)
18761,岡山分局,橋頭分駐所,KC106C0507,KC106C0507_成功南路、經武路(北向南)
18762,岡山分局,橋頭分駐所,KC106C0508,KC106C0508_成功南路、經武路(北向南)
18763,岡山分局,橋頭分駐所,KC106C0509,KC106C0509_成功南路、經武路(南向北)
18764,岡山分局,橋頭分駐所,KC106C0510,KC106C0510_成功南路、經武路(南向北)
18765,岡山分局,橋頭分駐所,KC106C0511,KC106C0511_成功南路、經武路(南向北)
18766,岡山分局,甲圍派出所,KD01059,通港路往典昌路(慢)(東)
18767,岡山分局,甲圍派出所,KD01060,通港路往典昌路(快)(東)
18768,岡山分局,甲圍派出所,KD01061,台17線典昌路與過埤橋主機(全景-東)
18769,岡山分局,甲圍派出所,KC100G1453,橋頭區三德西路(南向北)
18770,岡山分局,甲圍派出所,KC100G1454,橋頭區三德西路(西向東)
18771,岡山分局,甲圍派出所,KC100G1455,橋頭區三仙路39-號前(西向東)
18772,岡山分局,甲圍派出所,KC100G1456,橋頭區三德路(南向北)
18773,岡山分局,甲圍派出所,KC100G1457,橋頭區三德西路19-6號前(西向東)
18774,岡山分局,甲圍派出所,KC100G1458,橋頭區三德路8-15號前(北向南)
18775,岡山分局,甲圍派出所,KC100G1459,橋頭區三德路(東向西)
18776,岡山分局,甲圍派出所,KC100G1460,橋頭區三德路(北向南)
18777,岡山分局,甲圍派出所,KC100G1461,橋頭區三德路23-6號前(南向北)
18778,岡山分局,甲圍派出所,KC100G1462,橋頭區三德路活動中心前(南向北)
18779,岡山分局,甲圍派出所,KC100G1463,橋頭區三德路475號前(南向北)
18780,岡山分局,甲圍派出所,KC100G1464,橋頭區三仙路(北向南)
18781,岡山分局,甲圍派出所,KC100G1465,橋頭區三仙路與甲樹路口(南向北)
18782,岡山分局,甲圍派出所,KC100G1466,橋頭區三仙路(東向西)
18783,岡山分局,甲圍派出所,KC100G1467,橋頭區德美巷(北向南)
18784,岡山分局,甲圍派出所,KC100G1468,橋頭區三仙路東向西
18785,岡山分局,甲圍派出所,KC100G1469,橋頭區明神路與大同路口(西向東)
18786,岡山分局,甲圍派出所,KC100G1470,橋頭區大仁路與新莊路口(北向南)
18787,岡山分局,甲圍派出所,KC100G1471,橋頭區新莊路49號前(東向西)
18788,岡山分局,甲圍派出所,KC100G1472,橋頭區大昌路青林牧場前(北向南)
18789,岡山分局,甲圍派出所,KC100G1473,橋頭區明神路與大同巷口(西向東)
18790,岡山分局,甲圍派出所,KC100G1474,橋頭區新莊路與大仁路口(南向北)
18791,岡山分局,甲圍派出所,KC100G1475,橋頭區明神路與佛神巷口(西向東)
18792,岡山分局,甲圍派出所,KC100G1476,橋頭區新莊路與新生巷口向北
18793,岡山分局,甲圍派出所,KC100G1477,橋頭區甲圍路2(東向西)
18794,岡山分局,甲圍派出所,KC100G1478,橋頭區甲樹路與甲圍路口(南向北)
18795,岡山分局,甲圍派出所,KC100G1479,橋頭區甲樹路與甲圍路口(西向東)
18796,岡山分局,甲圍派出所,KC100G1480,橋頭區甲樹路與甲圍路口(東向西)
18797,岡山分局,甲圍派出所,KC100G1481,橋頭區甲樹路與甲圍路口(東向西全景)
18798,岡山分局,甲圍派出所,KC101H1690,橋頭區甲樹路與甲昌路口(北向南)
18799,岡山分局,甲圍派出所,KC101H1691,橋頭區甲樹路與甲昌路口(北向南)
18800,岡山分局,甲圍派出所,KC101H1692,橋頭區甲昌路甲圍國小前(南向北)
18801,岡山分局,甲圍派出所,KC101H1693,橋頭區甲昌路甲圍國小前(南向北)
18802,岡山分局,甲圍派出所,KC101H1694,橋頭區甲樹路與甲昌路口(南向北全景)
18803,岡山分局,甲圍派出所,KC101H1695,橋頭區甲樹路與甲昌路口(北向南)
18804,岡山分局,甲圍派出所,KC101H1696,橋頭區甲樹路與甲昌路口(南向北)
18805,岡山分局,甲圍派出所,KC101H1697,橋頭區甲樹路與甲昌路口(南向北)
18806,岡山分局,甲圍派出所,KC101H1698,橋頭區甲樹路與龍泉路口(西向東全景)
18807,岡山分局,甲圍派出所,KC101H1699,橋頭區甲樹路與龍泉路口(西向東)
18808,岡山分局,甲圍派出所,KC101H1700,橋頭區甲樹路與龍泉路口(東向西)
18809,岡山分局,甲圍派出所,KC101H1701,橋頭區甲樹路與龍泉路口(東向西)
18810,岡山分局,甲圍派出所,KC101H1702,橋頭區甲樹路與龍泉路口(北向南)
18811,岡山分局,甲圍派出所,KC101H1703,橋頭區甲昌路91號前(北向南)
18812,岡山分局,甲圍派出所,KC101H1704,橋頭區甲昌路56號前(南向北)
18813,岡山分局,甲圍派出所,KC101H1705,橋頭區甲昌路56號前(北向南)
18814,岡山分局,甲圍派出所,KC102D1451,橋頭區甲圍公園籃球場照明燈(東向西)
18815,岡山分局,甲圍派出所,KC102D1452,橋頭區甲圍公園籃球場照明燈(西向東)
18816,岡山分局,甲圍派出所,KC102D1453,橋頭區甲圍公園籃球場照明燈旁東側路燈(南向北)
18817,岡山分局,甲圍派出所,KC102D1454,橋頭區甲樹路1236巷35號右前側路燈(北向南)
18818,岡山分局,甲圍派出所,KC102D1455,橋頭區龍泉巷台電電桿高幹仕隆7710左5號電桿(東向西)
18819,岡山分局,甲圍派出所,KC103D0458,橋頭區甲新路與聖公路口(南向北)
18820,岡山分局,甲圍派出所,KC103D0459,橋頭區甲新路與聖公路口(東向西)
18821,岡山分局,甲圍派出所,KC103D0460,橋頭區甲新路與聖公路口(西向東)
18822,岡山分局,甲圍派出所,KC103D0461,橋頭區甲新路與聖公路口(南向北)
18823,岡山分局,甲圍派出所,KC103D0462,橋頭區甲新路與聖公路口(北向南)
18824,岡山分局,甲圍派出所,KC103D0463,橋頭區甲新路與村中路口(東向西)
18825,岡山分局,甲圍派出所,KC103D0464,橋頭區甲新路與村中路口(西向東)
18826,岡山分局,甲圍派出所,KC103D0465,橋頭區甲昌路與社邊路口(34號)東向西
18827,岡山分局,甲圍派出所,KC103D0466,橋頭區甲昌路與市場巷口(南向北)
18828,岡山分局,甲圍派出所,KC103D0467,橋頭區甲昌路與市場巷口(北向南)
18829,岡山分局,甲圍派出所,KC103D0468,橋頭區甲昌路與華興巷口(東向西)
18830,岡山分局,甲圍派出所,KC103D0469,橋頭區甲昌路與甲典街口(140號)西向東
18831,岡山分局,甲圍派出所,KC103D0470,橋頭區田中路與田中路7巷口(11-4號)東向西
18832,岡山分局,甲圍派出所,KC103D0471,橋頭區田中路與田中路7巷口(西向東)
18833,岡山分局,甲圍派出所,KC103D0472,橋頭區甲田路40號前(西向東)
18834,岡山分局,甲圍派出所,KC103D0473,橋頭區甲田路40號前(北向南)
18835,岡山分局,甲圍派出所,KC103D0474,橋頭區甲樹路與聖公路口(西向東)
18836,岡山分局,甲圍派出所,KC103D0475,橋頭區聖公路與豐田巷176弄口(50號)南向北
18837,岡山分局,甲圍派出所,KC103D0476,橋頭區聖公路與豐田巷176弄口(50號)南向北
18838,岡山分局,甲圍派出所,KC103D0477,橋頭區南北路10號前(西向東)
18839,岡山分局,甲圍派出所,KC103D0478,橋頭區甲昌路與市場巷口(107號旁)東向西
18840,岡山分局,甲圍派出所,KC103D0479,橋頭區甲昌路與市場巷口(121號旁)東向西
18841,岡山分局,甲圍派出所,KC103D0480,橋頭區甲昌路與市場巷口(131號旁)東向西
18842,岡山分局,甲圍派出所,KC103D0481,橋頭區華興巷與文昌巷口(南向北)
18843,岡山分局,甲圍派出所,KC103D0482,橋頭區甲典路與甲典路33巷口(南向北)
18844,岡山分局,甲圍派出所,KC103D0483,橋頭區甲典路與社邊路37巷口(南向北)
18845,岡山分局,甲圍派出所,KC103D0484,橋頭區甲典路與社邊路37巷口(東向西)
18846,岡山分局,甲圍派出所,KC103D0485,橋頭區甲昌路與甲樹路口(202號)東向西
18847,岡山分局,甲圍派出所,KC103D0486,橋頭區甲昌路249號前(甲圍國小)北向南
18848,岡山分局,甲圍派出所,KC103D0487,橋頭區甲昌路與隆昌街口(303號)東向西
18849,岡山分局,甲圍派出所,KC103D0488,橋頭區隆昌街261之1號前(北向南)
18850,岡山分局,甲圍派出所,KC103D0489,橋頭區隆昌街261之1號前(南向北)
18851,岡山分局,甲圍派出所,KC106C0522,KC106C0522_典昌路、通港路(北向南)
18852,岡山分局,甲圍派出所,KC106C0523,KC106C0523_典昌路、通港路(北向南)
18853,岡山分局,甲圍派出所,KC106C0524,KC106C0524_典昌路、通港路(南向北)
18854,岡山分局,甲圍派出所,KC106C0525,KC106C0525_典昌路、通港路(南向北)
18855,岡山分局,甲圍派出所,KC108A0590,KC108A0590_橋頭區典昌路與通港路路燈桿_頂鹽403
18856,岡山分局,甲圍派出所,KC108A0591,KC108A0591_橋頭區典昌路與通港路路燈桿_頂鹽403
18857,岡山分局,鳳雄派出所,KC100G1497,燕巢區鳳旗路與角宿路口向東(內車道)
18858,岡山分局,鳳雄派出所,KC100G1498,燕巢區鳳旗路與角宿路口向東(外車道)
18859,岡山分局,鳳雄派出所,KC100G1499,燕巢區角宿路向南(內車道)
18860,岡山分局,鳳雄派出所,KC100G1500,燕巢區角宿路向南(外車道)
18861,岡山分局,鳳雄派出所,KC100G1501,燕巢區角宿路向北
18862,岡山分局,鳳雄派出所,KC100G1502,燕巢區鳳東路與鳳澄路口向北(全景)
18863,岡山分局,鳳雄派出所,KC100G1503,燕巢區鳳東路與鳳澄路口向北
18864,岡山分局,鳳雄派出所,KC100G1504,燕巢區鳳東路與鳳澄路口向西(內車道)
18865,岡山分局,鳳雄派出所,KC100G1505,燕巢區鳳東路與鳳澄路口向西(外車道)
18866,岡山分局,鳳雄派出所,KC100G1506,燕巢區滾水路滾水橋旁向西(內車道)
18867,岡山分局,鳳雄派出所,KC100G1507,燕巢區滾水路滾水橋旁向西(外車道)
18868,岡山分局,鳳雄派出所,KC100G1508,燕巢區滾水路滾水橋旁向東(內車道)
18869,岡山分局,鳳雄派出所,KC100G1509,燕巢區滾水路滾水橋旁向東(外車道)
18870,岡山分局,深水派出所,KC100E145,橫山路與國道10號交流道路口全景)
18871,岡山分局,深水派出所,KC100E146,義大路與橫山路向東(外車道)
18872,岡山分局,深水派出所,KC100E147,義大路與橫山路向東(內車道)
18873,岡山分局,深水派出所,KC100E148,義大路與橫山路口(全景)
18874,岡山分局,深水派出所,KC100E149,義大路與橫山路向東(機車道)
18875,岡山分局,深水派出所,KC100E150,橫山路與義大路向北(內車道)
18876,岡山分局,深水派出所,KC100E151,橫山路與義大路向北(外車道)
18877,岡山分局,深水派出所,KC100G1510,燕巢區湖內巷與角宿路口向東
18878,岡山分局,深水派出所,KC100G1511,燕巢區湖內巷與角宿路口向西
18879,岡山分局,深水派出所,KC100G1512,燕巢區湖內巷與角宿路口向南(內車道)
18880,岡山分局,深水派出所,KC100G1513,燕巢區湖內巷與角宿路口向南(外車道)
18881,岡山分局,深水派出所,KC100G1514,燕巢區湖內巷與角宿路口向北(內車道)
18882,岡山分局,深水派出所,KC100G1515,燕巢區湖內巷與角宿路口向北(外車道)
18883,岡山分局,深水派出所,KC100G1516,燕巢區湖內巷與角宿路口向北(全景)
18884,岡山分局,深水派出所,KC100G1517,燕巢區大仁路與大成路口向北
18885,岡山分局,深水派出所,KC100G1518,燕巢區大仁路與大成路口向東(外車道)
18886,岡山分局,深水派出所,KC100G1519,燕巢區大仁路與大成路口向東(內車道)
18887,岡山分局,深水派出所,KC100G1520,燕巢區大仁路與大成路口向東(全景)
18888,岡山分局,深水派出所,KC100G1521,燕巢區大仁路與大成路口向西(外車道)
18889,岡山分局,深水派出所,KC100G1522,燕巢區大仁路與大成路口向西(內車道)
18890,岡山分局,深水派出所,KC103D0450,燕巢區_牛巷11-2號前(_牛35分5)
18891,岡山分局,深水派出所,KC103D0451,燕巢區_牛巷17號旁(深水150)
18892,岡山分局,深水派出所,KC103D0452,燕巢區_牛巷20號旁(深水153)
18893,岡山分局,深水派出所,KC103D0453,燕巢區_牛巷20號旁(_牛3分)
18894,岡山分局,深水派出所,KC103D0454,燕巢區_牛巷27-5號旁(_牛38分1)
18895,岡山分局,深水派出所,KC103D0455,燕巢區_牛巷22號前(_牛35分1)
18896,岡山分局,深水派出所,KC103D0456,燕巢區_牛巷3-8號前(_牛27分)
18897,岡山分局,深水派出所,KC103D0457,燕巢區_牛巷3-7號前(_牛25分)
18898,岡山分局,深水派出所,KC106C0530,KC106C0530_橫山路、義大路(西向東)
18899,岡山分局,深水派出所,KC106C0531,KC106C0531_橫山路、義大路(西向東)
18900,岡山分局,深水派出所,KC106C0532,KC106C0532_橫山路、義大路(南向北)
18901,岡山分局,深水派出所,KC106C0533,KC106C0533_橫山路、義大路(南向北)
18902,岡山分局,深水派出所,KC108A0576,KC108A0576_燕巢區義大路與橫山路口中央分隔島路燈桿T17
18903,岡山分局,深水派出所,KC108A0577,KC108A0577_燕巢區義大路與橫山路口中央分隔島路燈桿T17
18904,岡山分局,深水派出所,KC108A0578,KC108A0578_燕巢區義大路與橫山路口中央分隔島號誌桿
18905,岡山分局,深水派出所,KC108A0579,KC108A0579_燕巢區義大路與橫山路口中央分隔島號誌桿
18906,岡山分局,深水派出所,KC108A0580,KC108A0580_義大路與橫山路口機車道旁路燈桿_橫燕巢區山017
18907,岡山分局,深水派出所,KC108A0581,KC108A0581_燕巢區義大路與橫山路口中央分隔道路燈桿T17
18908,岡山分局,燕巢分駐所,KD01062,中興路往衛生所(慢)(北)
18909,岡山分局,燕巢分駐所,KD01063,中興路往衛生所(快)(北)
18910,岡山分局,燕巢分駐所,KD01064,中安路往中興路(慢)(東)
18911,岡山分局,燕巢分駐所,KD01065,中安路往中興路(快)(東)
18912,岡山分局,燕巢分駐所,KD01066,中興路往旗楠公路(慢)(南)
18913,岡山分局,燕巢分駐所,KD01067,中興路往旗楠公路(快)(南)
18914,岡山分局,燕巢分駐所,KD01068,中安路與中興路口主機(全景-南)
18915,岡山分局,燕巢分駐所,KC100G1482,燕巢區中西路與中民路路口向西內車道
18916,岡山分局,燕巢分駐所,KC100G1483,燕巢區中西路與中民路路口向西外車道
18917,岡山分局,燕巢分駐所,KC100G1484,燕巢區中西路與中民路路口向南內車道
18918,岡山分局,燕巢分駐所,KC100G1485,燕巢區中西路與中民路路口向南外車道
18919,岡山分局,燕巢分駐所,KC100G1486,燕巢區中西路與中民路路口向東
18920,岡山分局,燕巢分駐所,KC100G1487,燕巢區中西路與中民路路口向北內車道
18921,岡山分局,燕巢分駐所,KC100G1488,燕巢區中西路與中民路路口向北外車道
18922,岡山分局,燕巢分駐所,KC100G1489,燕巢區中西路與中民路路口向北(全景)
18923,岡山分局,燕巢分駐所,KC100G1490,燕巢區安招路與瓊招路口向西(內車道)
18924,岡山分局,燕巢分駐所,KC100G1491,燕巢區安招路與瓊招路口向西(外車道)
18925,岡山分局,燕巢分駐所,KC100G1492,燕巢區安招路與瓊招路口向南(全景)
18926,岡山分局,燕巢分駐所,KC100G1493,燕巢區安招路與瓊招路口向東(外車道)
18927,岡山分局,燕巢分駐所,KC100G1494,燕巢區安招路與瓊招路口向東(內車道)
18928,岡山分局,燕巢分駐所,KC100G1495,燕巢區安招路與瓊招路口向東(全景)
18929,岡山分局,燕巢分駐所,KC100G1496,燕巢區安招里安招路與瓊招路口向南
18930,岡山分局,燕巢分駐所,KC107E0099,KC107E0099_燕巢區安招路662號前(號誌桿)
18931,岡山分局,燕巢分駐所,KC107E0100,KC107E0100_燕巢區安招路662號前(號誌桿)
18932,岡山分局,燕巢分駐所,KC107E0101,KC107E0101_燕巢區安招路與瓊興路口(安招078電力桿)
18933,岡山分局,燕巢分駐所,KC107E0102,KC107E0102_燕巢區安招路與瓊興路口(安招078電力桿)
18934,岡山分局,燕巢分駐所,KC107E0103,KC107E0103_燕巢區中民路591號丹丹漢堡旁(南燕027路燈桿)
18935,岡山分局,燕巢分駐所,KC107E0104,KC107E0104_燕巢區中民路597號旁(路標指示桿)
18936,岡山分局,燕巢分駐所,KC107E0105,KC107E0105_燕巢區中民路606號前(西燕298電力桿)
18937,岡山分局,燕巢分駐所,KC107E0106,KC107E0106_燕巢區中興北路1號美雅海鮮店前電力桿(無編號)
18938,岡山分局,嘉興派出所,KC100G1411,嘉峰路與田厝一路口向北(內車道)
18939,岡山分局,嘉興派出所,KC100G1412,嘉峰路與田厝一路口向北(外車道)
18940,岡山分局,嘉興派出所,KC100G1413,嘉峰路與田厝一路口向北(全景)
